Date,Time,Day,Station,Min_Delay,Line
2023-06-26T00:00:00Z,06:02:00,Monday,MCCOWAN STATION,5,SRT
2023-06-26T00:00:00Z,06:11:00,Monday,MCCOWAN STATION,5,SRT
2023-06-26T00:00:00Z,15:17:00,Monday,MCCOWAN STATION,5,SRT
2023-06-26T00:00:00Z,07:32:00,Monday,KENNEDY BD STATION,3,BD
2023-06-26T00:00:00Z,08:25:00,Monday,COLLEGE STATION,3,YU
2023-06-26T00:00:00Z,14:04:00,Monday,FINCH STATION,7,YU
2023-06-26T00:00:00Z,14:34:00,Monday,BLOOR STATION,6,YU
2023-06-26T00:00:00Z,15:19:00,Monday,DONLANDS STATION,3,BD
2023-06-26T00:00:00Z,16:04:00,Monday,SPADINA YUS STATION,20,YU
2023-06-26T00:00:00Z,16:08:00,Monday,SPADINA BD STATION,24,BD
2023-06-26T00:00:00Z,16:29:00,Monday,OSSINGTON STATION,6,BD
2023-06-26T00:00:00Z,16:41:00,Monday,ST GEORGE BD STATION,15,BD
2023-06-26T00:00:00Z,18:27:00,Monday,DOWNSVIEW PARK STATION,3,YU
2023-06-26T00:00:00Z,19:06:00,Monday,DUNDAS STATION,6,YU
2023-06-26T00:00:00Z,19:27:00,Monday,HIGHWAY 407 STATION,4,YU
2023-06-26T00:00:00Z,19:52:00,Monday,KING STATION,46,YU
2023-06-26T00:00:00Z,21:19:00,Monday,UNION STATION TO ST AN,5,YU
2023-06-26T00:00:00Z,22:27:00,Monday,BLOOR STATION,7,YU
2023-06-26T00:00:00Z,01:12:00,Monday,QUEEN STATION,7,YU
2023-06-26T00:00:00Z,01:48:00,Monday,SHEPPARD WEST STATION,30,YU
2023-06-26T00:00:00Z,07:26:00,Monday,SHEPPARD-YONGE STATION,3,SHP
2023-06-27T00:00:00Z,05:54:00,Tuesday,MCCOWAN STATION,10,SRT
2023-06-27T00:00:00Z,06:07:00,Tuesday,MCCOWAN STATION,5,SRT
2023-06-27T00:00:00Z,05:04:00,Tuesday,EGLINTON STATION,6,YU
2023-06-27T00:00:00Z,07:59:00,Tuesday,KENNEDY SRT STATION,5,SRT
2023-06-27T00:00:00Z,06:18:00,Tuesday,KING STATION,24,YU
2023-06-27T00:00:00Z,06:43:00,Tuesday,COLLEGE STATION,3,YU
2023-06-27T00:00:00Z,08:21:00,Tuesday,EGLINTON STATION,5,YU
2023-06-27T00:00:00Z,08:41:00,Tuesday,ST CLAIR STATION,14,YU
2023-06-27T00:00:00Z,09:43:00,Tuesday,KENNEDY BD STATION,4,BD
2023-06-27T00:00:00Z,10:38:00,Tuesday,NORTH YORK CTR STATION,5,YU
2023-06-27T00:00:00Z,11:27:00,Tuesday,UNION STATION TOWARD K,6,YU
2023-06-27T00:00:00Z,15:11:00,Tuesday,BAY STATION,5,BD
2023-06-27T00:00:00Z,16:04:00,Tuesday,CASTLE FRANK STATION,4,BD
2023-06-27T00:00:00Z,16:10:00,Tuesday,COLLEGE STATION,3,YU
2023-06-27T00:00:00Z,16:11:00,Tuesday,YONGE BD STATION,3,BD
2023-06-27T00:00:00Z,16:27:00,Tuesday,QUEEN'S PARK STATION,4,YU
2023-06-27T00:00:00Z,17:04:00,Tuesday,SHEPPARD WEST STATION,3,YU
2023-06-27T00:00:00Z,19:00:00,Tuesday,BAY STATION,6,BD
2023-06-27T00:00:00Z,19:11:00,Tuesday,ISLINGTON STATION,3,BD
2023-06-27T00:00:00Z,19:34:00,Tuesday,HIGH PARK STATION,4,BD
2023-06-27T00:00:00Z,21:25:00,Tuesday,VICTORIA PARK STATION,4,BD
2023-06-27T00:00:00Z,21:30:00,Tuesday,FINCH STATION,7,YU
2023-06-27T00:00:00Z,22:05:00,Tuesday,QUEEN'S PARK STATION,6,YU
2023-06-27T00:00:00Z,22:24:00,Tuesday,MUSEUM STATION,4,YU
2023-06-27T00:00:00Z,22:33:00,Tuesday,ST GEORGE YUS STATION,4,YU
2023-06-27T00:00:00Z,00:59:00,Tuesday,FINCH STATION,7,YU
2023-06-28T00:00:00Z,13:06:00,Wednesday,KENNEDY SRT STATION,24,SRT
2023-06-28T00:00:00Z,05:51:00,Wednesday,GREENWOOD STATION,3,BD
2023-06-28T00:00:00Z,06:00:00,Wednesday,KENNEDY BD STATION,2,BD
2023-06-28T00:00:00Z,07:03:00,Wednesday,FINCH STATION,3,YU
2023-06-28T00:00:00Z,08:28:00,Wednesday,WELLESLEY STATION,5,YU
2023-06-28T00:00:00Z,09:15:00,Wednesday,LAWRENCE WEST STATION,4,YU
2023-06-28T00:00:00Z,10:07:00,Wednesday,BLOOR STATION,4,YU
2023-06-28T00:00:00Z,15:53:00,Wednesday,WILSON STATION,5,YU
2023-06-28T00:00:00Z,16:50:00,Wednesday,KENNEDY BD STATION,3,BD
2023-06-28T00:00:00Z,16:51:00,Wednesday,EGLINTON WEST STATION,9,YU
2023-06-28T00:00:00Z,17:55:00,Wednesday,CHRISTIE STATION,7,BD
2023-06-28T00:00:00Z,18:04:00,Wednesday,MAIN STREET STATION,8,BD
2023-06-28T00:00:00Z,18:17:00,Wednesday,WELLESLEY STATION,17,YU
2023-06-28T00:00:00Z,18:53:00,Wednesday,ST PATRICK STATION,9,YU
2023-06-28T00:00:00Z,18:55:00,Wednesday,DONLANDS STATION,6,BD
2023-06-28T00:00:00Z,19:32:00,Wednesday,ST CLAIR WEST STATION,10,YU
2023-06-28T00:00:00Z,19:33:00,Wednesday,MAIN STREET STATION,3,BD
2023-06-28T00:00:00Z,21:11:00,Wednesday,JANE STATION,3,BD
2023-06-28T00:00:00Z,21:45:00,Wednesday,YORK MILLS STATION,4,YU
2023-06-28T00:00:00Z,21:51:00,Wednesday,BLOOR STATION,11,YU
2023-06-28T00:00:00Z,21:53:00,Wednesday,JANE STATION,5,BD
2023-06-28T00:00:00Z,21:57:00,Wednesday,ST GEORGE YUS STATION,5,YU
2023-06-28T00:00:00Z,22:40:00,Wednesday,YONGE BD STATION,125,BD
2023-06-28T00:00:00Z,23:11:00,Wednesday,PIONEER VILLAGE STATIO,9,YU
2023-06-29T00:00:00Z,02:05:00,Thursday,SHEPPARD WEST STATION,21,YU
2023-06-29T00:00:00Z,05:43:00,Thursday,KIPLING STATION,7,BD
2023-06-29T00:00:00Z,07:26:00,Thursday,LAWRENCE EAST STATION,3,SRT
2023-06-29T00:00:00Z,19:43:00,Thursday,KENNEDY SRT STATION (E,9,SRT
2023-06-29T00:00:00Z,06:32:00,Thursday,KIPLING STATION,5,BD
2023-06-29T00:00:00Z,08:49:00,Thursday,DUFFERIN STATION,3,BD
2023-06-29T00:00:00Z,09:58:00,Thursday,EGLINTON WEST STATION,16,YU
2023-06-29T00:00:00Z,10:29:00,Thursday,HIGHWAY 407 STATION,4,YU
2023-06-29T00:00:00Z,10:57:00,Thursday,BROADVIEW STATION,10,BD
2023-06-29T00:00:00Z,14:46:00,Thursday,CASTLE FRANK STATION,31,BD
2023-06-29T00:00:00Z,15:21:00,Thursday,YONGE BD STATION,7,BD
2023-06-29T00:00:00Z,15:23:00,Thursday,YONGE BD STATION,12,BD
2023-06-29T00:00:00Z,15:54:00,Thursday,WARDEN STATION,14,BD
2023-06-29T00:00:00Z,16:34:00,Thursday,COLLEGE STATION,10,YU
2023-06-29T00:00:00Z,18:00:00,Thursday,ST PATRICK STATION,11,YU
2023-06-29T00:00:00Z,18:21:00,Thursday,ROYAL YORK STATION,10,BD
2023-06-29T00:00:00Z,19:37:00,Thursday,SHEPPARD STATION,3,YU
2023-06-29T00:00:00Z,19:53:00,Thursday,SHEPPARD WEST STATION,4,YU
2023-06-29T00:00:00Z,20:11:00,Thursday,SUMMERHILL STATION,16,YU
2023-06-29T00:00:00Z,20:41:00,Thursday,DAVISVILLE STATION,48,YU
2023-06-29T00:00:00Z,21:07:00,Thursday,LANSDOWNE STATION,3,BD
2023-06-29T00:00:00Z,21:23:00,Thursday,YORK UNIVERSITY,6,YU
2023-06-29T00:00:00Z,21:32:00,Thursday,VAUGHAN MC STATION,23,YU
2023-06-29T00:00:00Z,00:53:00,Thursday,ISLINGTON STATION,6,BD
2023-06-29T00:00:00Z,13:02:00,Thursday,SHEPPARD-YONGE STATION,3,SHP
2023-06-30T00:00:00Z,06:06:00,Friday,ST PATRICK STATION,10,YU
2023-06-30T00:00:00Z,20:00:00,Friday,LAWRENCE EAST STATION,8,SRT
2023-06-30T00:00:00Z,00:15:00,Friday,LAWRENCE EAST STATION,5,SRT
2023-06-30T00:00:00Z,06:42:00,Friday,EGLINTON WEST STATION,11,YU
2023-06-30T00:00:00Z,07:10:00,Friday,KENNEDY BD STATION,3,BD
2023-06-30T00:00:00Z,08:04:00,Friday,YORKDALE STATION,5,YU
2023-06-30T00:00:00Z,08:12:00,Friday,YORKDALE STATION,5,YU
2023-06-30T00:00:00Z,08:36:00,Friday,YORKDALE STATION,4,YU
2023-06-30T00:00:00Z,10:22:00,Friday,ST ANDREW STATION,4,YU
2023-06-30T00:00:00Z,11:31:00,Friday,EGLINTON STATION,12,YU
2023-06-30T00:00:00Z,14:07:00,Friday,COLLEGE STATION,7,YU
2023-06-30T00:00:00Z,14:53:00,Friday,BLOOR STATION,4,YU
2023-06-30T00:00:00Z,16:03:00,Friday,BATHURST STATION,9,BD
2023-06-30T00:00:00Z,16:20:00,Friday,BLOOR STATION,3,YU
2023-06-30T00:00:00Z,16:28:00,Friday,DAVISVILLE STATION,24,YU
2023-06-30T00:00:00Z,17:53:00,Friday,CHESTER STATION,3,BD
2023-06-30T00:00:00Z,18:34:00,Friday,ST GEORGE BD STATION,7,BD
2023-06-30T00:00:00Z,23:21:00,Friday,BLOOR STATION,5,YU
2023-06-30T00:00:00Z,23:30:00,Friday,ROSEDALE STATION,4,YU
2023-06-30T00:00:00Z,01:06:00,Friday,RUNNYMEDE STATION,14,BD
2023-07-01T00:00:00Z,10:42:00,Saturday,DAVISVILLE STATION,14,YU
2023-07-01T00:00:00Z,13:04:00,Saturday,UNION STATION,5,YU
2023-07-01T00:00:00Z,16:08:00,Saturday,FINCH STATION,16,YU
2023-07-01T00:00:00Z,17:00:00,Saturday,MUSEUM STATION,18,YU
2023-07-01T00:00:00Z,17:32:00,Saturday,FINCH STATION,4,YU
2023-07-01T00:00:00Z,17:51:00,Saturday,VAUGHAN MC STATION,4,YU
2023-07-01T00:00:00Z,17:52:00,Saturday,GREENWOOD STATION,3,BD
2023-07-01T00:00:00Z,18:01:00,Saturday,FINCH STATION,4,YU
2023-07-01T00:00:00Z,18:36:00,Saturday,ROSEDALE STATION,6,YU
2023-07-01T00:00:00Z,21:03:00,Saturday,EGLINTON WEST STATION,8,YU
2023-07-01T00:00:00Z,21:08:00,Saturday,WARDEN STATION,30,BD
2023-07-01T00:00:00Z,21:14:00,Saturday,NORTH YORK CTR STATION,3,YU
2023-07-01T00:00:00Z,23:40:00,Saturday,KEELE STATION,9,BD
2023-07-01T00:00:00Z,20:24:00,Saturday,SHEPPARD-YONGE STATION,13,SHP
2023-07-02T00:00:00Z,20:16:00,Sunday,LAWRENCE EAST STATION,7,SRT
2023-07-02T00:00:00Z,07:59:00,Sunday,KIPLING STATION,4,BD
2023-07-02T00:00:00Z,09:05:00,Sunday,SHEPPARD STATION,4,YU
2023-07-02T00:00:00Z,11:21:00,Sunday,YORKDALE STATION,3,YU
2023-07-02T00:00:00Z,15:24:00,Sunday,EGLINTON WEST STATION,16,YU
2023-07-02T00:00:00Z,18:29:00,Sunday,DUNDAS WEST STATION,4,BD
2023-07-02T00:00:00Z,18:45:00,Sunday,EGLINTON STATION,4,YU
2023-07-02T00:00:00Z,19:57:00,Sunday,SUMMERHILL STATION,4,YU
2023-07-02T00:00:00Z,20:08:00,Sunday,FINCH STATION,4,YU
2023-07-02T00:00:00Z,21:57:00,Sunday,QUEEN STATION,4,YU
2023-07-02T00:00:00Z,23:16:00,Sunday,YORK MILLS STATION,20,YU
2023-07-02T00:00:00Z,23:23:00,Sunday,YORK MILLS STATION,20,YU
2023-07-02T00:00:00Z,00:40:00,Sunday,DUNDAS WEST STATION,6,BD
2023-07-02T00:00:00Z,00:47:00,Sunday,OLD MILL STATION,13,BD
